Airport,Date,Hour,Temp,WindChill,Humd,Pressure,Visib,WindSpeed,WindDir,Precipitation,Events,Conditions
K3A6,2018-6-16,7:51 PM,62.0,62.0,65.0,28.98,10.0,13.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-16,8:51 PM,61.0,61.0,64.0,29.0,10.0,9.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-16,9:51 PM,61.0,61.0,67.0,29.02,10.0,9.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-16,10:51 PM,60.0,60.0,69.0,29.02,10.0,10.0,S,0.0,N/A,Cloudy
K3A6,2018-6-16,11:51 PM,60.0,60.0,67.0,29.02,10.0,8.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,12:51 AM,60.0,60.0,72.0,29.02,10.0,6.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,1:28 AM,60.0,60.0,75.0,29.02,10.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,1:38 AM,60.0,60.0,75.0,29.02,10.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,1:49 AM,59.0,59.0,77.0,29.02,10.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,1:51 AM,59.0,59.0,78.0,29.02,10.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,2:51 AM,60.0,60.0,75.0,29.02,10.0,6.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,3:36 AM,59.0,59.0,78.0,29.02,10.0,8.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,3:51 AM,59.0,59.0,78.0,29.02,10.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,4:47 AM,59.0,59.0,77.0,29.03,10.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,4:51 AM,59.0,59.0,78.0,29.03,10.0,8.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,5:51 AM,59.0,59.0,75.0,29.03,10.0,6.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,6:51 AM,59.0,59.0,78.0,29.05,10.0,6.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,7:7 AM,59.0,59.0,78.0,29.05,10.0,6.0,SSW,0.0,N/A,Cloudy
K3A6,2018-6-17,7:33 AM,60.0,60.0,75.0,29.06,10.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,7:51 AM,60.0,60.0,75.0,29.06,10.0,6.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,8:15 AM,60.0,60.0,75.0,29.06,10.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,8:36 AM,60.0,60.0,72.0,29.07,10.0,6.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,8:51 AM,61.0,61.0,70.0,29.07,10.0,9.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,9:37 AM,61.0,61.0,70.0,29.07,10.0,7.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,9:51 AM,61.0,61.0,70.0,29.08,10.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,10:37 AM,61.0,61.0,67.0,29.09,10.0,7.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-17,10:51 AM,62.0,62.0,65.0,29.08,10.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,11:51 AM,63.0,63.0,63.0,29.09,10.0,9.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,12:51 PM,63.0,63.0,63.0,29.1,10.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,1:6 PM,64.0,64.0,60.0,29.1,10.0,6.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,1:51 PM,65.0,65.0,56.0,29.09,10.0,3.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-17,2:51 PM,66.0,-1000.0,56.0,29.09,10.0,-1000.0,null,0.0,N/A,Cloudy
K3A6,2018-6-17,3:51 PM,72.0,72.0,44.0,29.08,10.0,10.0,ESE,0.0,N/A,Mostly Cloudy
K3A6,2018-6-17,4:51 PM,68.0,68.0,50.0,29.07,10.0,9.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,5:51 PM,66.0,66.0,56.0,29.07,10.0,9.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,6:51 PM,64.0,64.0,60.0,29.08,10.0,10.0,S,0.0,N/A,Mostly Cloudy
K3A6,2018-6-17,7:51 PM,63.0,63.0,63.0,29.09,10.0,6.0,SSW,0.0,N/A,Mostly Cloudy
K3A6,2018-6-17,8:51 PM,63.0,63.0,60.0,29.1,10.0,6.0,S,0.0,N/A,Mostly Cloudy
K3A6,2018-6-17,9:51 PM,63.0,63.0,63.0,29.12,10.0,5.0,S,0.0,N/A,Cloudy
K3A6,2018-6-17,10:51 PM,62.0,62.0,65.0,29.13,10.0,3.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-17,11:7 PM,61.0,61.0,67.0,29.13,10.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,11:44 PM,61.0,61.0,70.0,29.13,10.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-17,11:51 PM,61.0,61.0,70.0,29.13,10.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-18,12:51 AM,60.0,60.0,75.0,29.12,10.0,0.0,CALM,0.0,N/A,Mostly Cloudy
K3A6,2018-6-18,1:51 AM,60.0,60.0,75.0,29.11,10.0,3.0,WSW,0.0,N/A,Cloudy
K3A6,2018-6-18,2:51 AM,59.0,59.0,78.0,29.1,10.0,5.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-18,3:51 AM,59.0,59.0,75.0,29.11,10.0,5.0,W,0.0,N/A,Cloudy
K3A6,2018-6-18,4:51 AM,59.0,59.0,75.0,29.1,10.0,3.0,WSW,0.0,N/A,Mostly Cloudy
K3A6,2018-6-18,5:51 AM,58.0,58.0,78.0,29.11,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-18,6:51 AM,58.0,58.0,78.0,29.13,10.0,5.0,W,0.0,N/A,Fair
K3A6,2018-6-18,7:51 AM,62.0,62.0,67.0,29.14,10.0,3.0,NW,0.0,N/A,Fair
K3A6,2018-6-18,8:51 AM,65.0,65.0,58.0,29.15,10.0,5.0,VAR,0.0,N/A,Partly Cloudy
K3A6,2018-6-18,9:51 AM,68.0,68.0,52.0,29.14,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-6-18,10:51 AM,69.0,69.0,51.0,29.14,10.0,5.0,SW,0.0,N/A,Fair
K3A6,2018-6-18,11:51 AM,74.0,74.0,46.0,29.13,10.0,13.0,S,0.0,N/A,Fair
K3A6,2018-6-18,12:51 PM,73.0,73.0,48.0,29.13,10.0,10.0,S,0.0,N/A,Fair
K3A6,2018-6-18,1:51 PM,75.0,75.0,44.0,29.11,10.0,6.0,VAR,0.0,N/A,Fair
K3A6,2018-6-18,2:51 PM,77.0,77.0,42.0,29.1,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-6-18,3:51 PM,76.0,76.0,42.0,29.1,10.0,13.0,SE,0.0,N/A,Fair
K3A6,2018-6-18,4:51 PM,75.0,75.0,43.0,29.09,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-6-18,5:51 PM,74.0,74.0,45.0,29.08,10.0,9.0,ESE,0.0,N/A,Fair
K3A6,2018-6-18,6:51 PM,71.0,71.0,49.0,29.08,10.0,8.0,ESE,0.0,N/A,Fair
K3A6,2018-6-18,7:51 PM,68.0,68.0,52.0,29.09,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-6-18,8:51 PM,65.0,65.0,61.0,29.11,10.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-18,9:51 PM,64.0,64.0,63.0,29.13,10.0,5.0,E,0.0,N/A,Fair
K3A6,2018-6-18,10:51 PM,62.0,62.0,65.0,29.13,10.0,3.0,E,0.0,N/A,Fair
K3A6,2018-6-18,11:51 PM,62.0,62.0,62.0,29.12,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-19,12:51 AM,61.0,61.0,70.0,29.11,10.0,3.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,1:51 AM,59.0,59.0,81.0,29.1,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-19,2:51 AM,59.0,59.0,83.0,29.1,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-19,3:51 AM,58.0,58.0,90.0,29.09,10.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,4:51 AM,57.0,57.0,89.0,29.1,10.0,3.0,E,0.0,N/A,Fair
K3A6,2018-6-19,5:0 AM,57.0,57.0,89.0,29.1,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-6-19,5:16 AM,57.0,57.0,89.0,29.11,9.0,5.0,E,0.0,N/A,Mostly Cloudy
K3A6,2018-6-19,5:51 AM,57.0,57.0,89.0,29.11,7.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-19,6:51 AM,57.0,57.0,89.0,29.11,8.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-19,7:51 AM,60.0,60.0,83.0,29.12,9.0,0.0,CALM,0.0,N/A,Mostly Cloudy
K3A6,2018-6-19,7:59 AM,60.0,60.0,80.0,29.12,9.0,3.0,SE,0.0,N/A,Mostly Cloudy
K3A6,2018-6-19,8:11 AM,61.0,61.0,81.0,29.12,9.0,3.0,VAR,0.0,N/A,Partly Cloudy
K3A6,2018-6-19,8:51 AM,64.0,64.0,72.0,29.12,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-19,9:51 AM,68.0,68.0,61.0,29.11,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-19,10:51 AM,72.0,72.0,51.0,29.1,10.0,3.0,SW,0.0,N/A,Fair
K3A6,2018-6-19,11:51 AM,78.0,78.0,43.0,29.09,10.0,5.0,SSW,0.0,N/A,Fair
K3A6,2018-6-19,12:51 PM,80.0,80.0,43.0,29.08,10.0,6.0,VAR,0.0,N/A,Fair
K3A6,2018-6-19,1:51 PM,82.0,82.0,41.0,29.07,10.0,9.0,SE,0.0,N/A,Fair
K3A6,2018-6-19,2:51 PM,82.0,82.0,42.0,29.06,10.0,14.0,SSE,0.0,N/A,Fair
K3A6,2018-6-19,3:51 PM,83.0,83.0,41.0,29.04,10.0,7.0,VAR,0.0,N/A,Fair
K3A6,2018-6-19,4:51 PM,81.0,81.0,44.0,29.03,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-6-19,5:51 PM,80.0,80.0,45.0,29.03,10.0,10.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,6:51 PM,76.0,76.0,50.0,29.03,10.0,10.0,SE,0.0,N/A,Fair
K3A6,2018-6-19,7:51 PM,71.0,71.0,59.0,29.04,10.0,8.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,8:51 PM,66.0,66.0,70.0,29.07,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,9:51 PM,65.0,65.0,73.0,29.09,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,10:51 PM,63.0,63.0,78.0,29.09,10.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-19,11:51 PM,62.0,62.0,80.0,29.09,10.0,3.0,SSE,0.0,N/A,Fair
K3A6,2018-6-20,12:51 AM,61.0,61.0,83.0,29.08,10.0,3.0,E,0.0,N/A,Fair
K3A6,2018-6-20,1:51 AM,61.0,61.0,83.0,29.06,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-6-20,2:51 AM,61.0,61.0,83.0,29.05,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-20,3:51 AM,61.0,61.0,83.0,29.03,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-20,4:51 AM,60.0,60.0,83.0,29.03,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-20,5:51 AM,60.0,60.0,86.0,29.05,9.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-20,6:51 AM,61.0,61.0,87.0,29.07,7.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-20,7:51 AM,65.0,65.0,75.0,29.07,6.0,0.0,CALM,0.0,N/A,Haze
K3A6,2018-6-20,8:51 AM,68.0,68.0,70.0,29.08,7.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-20,9:51 AM,73.0,73.0,57.0,29.07,8.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-6-20,10:51 AM,79.0,79.0,48.0,29.06,10.0,5.0,E,0.0,N/A,Fair
K3A6,2018-6-20,11:51 AM,82.0,82.0,45.0,29.06,10.0,7.0,VAR,0.0,N/A,Fair
K3A6,2018-6-20,12:51 PM,85.0,85.0,40.0,29.04,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-6-20,1:51 PM,87.0,87.0,39.0,29.03,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-6-20,2:51 PM,91.0,91.0,35.0,29.02,10.0,9.0,SE,0.0,N/A,Fair
K3A6,2018-6-20,3:51 PM,88.0,88.0,39.0,29.01,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-6-20,4:51 PM,86.0,86.0,41.0,29.0,10.0,10.0,SE,0.0,N/A,Fair
K3A6,2018-6-20,5:51 PM,82.0,82.0,47.0,29.0,10.0,9.0,ESE,0.0,N/A,Fair
K3A6,2018-6-20,6:51 PM,77.0,77.0,54.0,29.02,10.0,12.0,E,0.0,N/A,Fair
K3A6,2018-6-20,7:51 PM,70.0,70.0,68.0,29.04,10.0,8.0,E,0.0,N/A,Fair
K3A6,2018-6-20,8:51 PM,66.0,66.0,78.0,29.06,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-20,9:51 PM,65.0,65.0,81.0,29.07,9.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-20,10:51 PM,63.0,63.0,87.0,29.09,7.0,6.0,SSE,0.0,N/A,Fair
K3A6,2018-6-20,11:13 PM,63.0,63.0,87.0,29.09,6.0,7.0,ESE,0.0,N/A,Mostly Cloudy
K3A6,2018-6-20,11:51 PM,63.0,63.0,87.0,29.09,5.0,5.0,ESE,0.0,N/A,Cloudy
K3A6,2018-6-21,12:51 AM,63.0,63.0,87.0,29.08,5.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-21,1:51 AM,64.0,64.0,84.0,29.07,5.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-21,2:0 AM,64.0,64.0,84.0,29.07,5.0,3.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-21,2:51 AM,64.0,64.0,84.0,29.06,5.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-21,3:51 AM,64.0,64.0,84.0,29.05,5.0,3.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-21,4:51 AM,63.0,63.0,87.0,29.06,4.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-21,5:51 AM,64.0,64.0,84.0,29.06,3.0,0.0,CALM,0.0,N/A,Haze
K3A6,2018-6-21,6:47 AM,64.0,64.0,83.0,29.07,3.0,3.0,ESE,0.0,N/A,Haze
K3A6,2018-6-21,6:51 AM,64.0,64.0,84.0,29.07,3.0,3.0,ENE,0.0,N/A,Haze
K3A6,2018-6-21,7:51 AM,66.0,66.0,78.0,29.09,4.0,3.0,SE,0.0,N/A,Haze
K3A6,2018-6-21,8:25 AM,69.0,69.0,73.0,29.09,3.0,0.0,CALM,0.0,N/A,Haze
K3A6,2018-6-21,8:51 AM,69.0,69.0,73.0,29.09,4.0,3.0,VAR,0.0,N/A,Haze
K3A6,2018-6-21,9:51 AM,71.0,71.0,68.0,29.09,5.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-6-21,10:51 AM,76.0,76.0,58.0,29.08,7.0,6.0,VAR,0.0,N/A,Fair
K3A6,2018-6-21,11:51 AM,80.0,80.0,50.0,29.08,8.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-6-21,12:51 PM,82.0,82.0,47.0,29.07,10.0,6.0,VAR,0.0,N/A,Fair
K3A6,2018-6-21,1:51 PM,85.0,85.0,44.0,29.05,10.0,9.0,SSE,0.0,N/A,Fair
K3A6,2018-6-21,2:51 PM,86.0,86.0,43.0,29.03,10.0,7.0,VAR,0.0,N/A,Fair
K3A6,2018-6-21,3:51 PM,87.0,87.0,41.0,29.02,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-6-21,4:51 PM,85.0,85.0,44.0,29.01,10.0,10.0,SE,0.0,N/A,Fair
K3A6,2018-6-21,5:51 PM,80.0,80.0,50.0,29.01,10.0,10.0,SE,0.0,N/A,Partly Cloudy
K3A6,2018-6-21,6:51 PM,78.0,78.0,54.0,29.02,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-21,7:51 PM,73.0,73.0,61.0,29.03,10.0,8.0,ESE,0.0,N/A,Fair
K3A6,2018-6-21,8:51 PM,68.0,68.0,73.0,29.04,10.0,9.0,ESE,0.0,N/A,Fair
K3A6,2018-6-21,9:51 PM,66.0,66.0,78.0,29.06,10.0,6.0,E,0.0,N/A,Fair
K3A6,2018-6-21,10:51 PM,65.0,65.0,81.0,29.06,9.0,5.0,SE,0.0,N/A,Fair
K3A6,2018-6-21,11:51 PM,63.0,63.0,87.0,29.06,8.0,5.0,SSE,0.0,N/A,Fair
K3A6,2018-6-22,12:4 AM,63.0,63.0,87.0,29.06,7.0,6.0,SSE,0.0,N/A,Partly Cloudy
K3A6,2018-6-22,12:16 AM,63.0,63.0,87.0,29.06,7.0,6.0,SSE,0.0,N/A,Mostly Cloudy
K3A6,2018-6-22,12:51 AM,63.0,63.0,90.0,29.06,6.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-22,1:51 AM,63.0,63.0,90.0,29.05,5.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-22,2:51 AM,63.0,63.0,90.0,29.05,5.0,5.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-22,3:51 AM,63.0,63.0,90.0,29.04,5.0,5.0,ESE,0.0,N/A,Cloudy
K3A6,2018-6-22,4:51 AM,63.0,63.0,90.0,29.03,4.0,3.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-22,5:51 AM,63.0,63.0,90.0,29.04,4.0,5.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-22,6:51 AM,64.0,64.0,87.0,29.04,3.0,5.0,ESE,0.0,N/A,Cloudy
K3A6,2018-6-22,7:33 AM,65.0,65.0,84.0,29.04,3.0,0.0,CALM,0.0,N/A,Haze
K3A6,2018-6-22,7:51 AM,66.0,66.0,81.0,29.05,3.0,5.0,E,0.0,N/A,Haze
K3A6,2018-6-22,8:51 AM,66.0,66.0,81.0,29.06,3.0,3.0,VAR,0.0,N/A,Haze
K3A6,2018-6-22,9:41 AM,70.0,70.0,71.0,29.05,4.0,0.0,CALM,0.0,N/A,Haze
K3A6,2018-6-22,9:51 AM,72.0,72.0,66.0,29.05,4.0,6.0,ESE,0.0,N/A,Haze
K3A6,2018-6-22,10:51 AM,75.0,75.0,60.0,29.04,5.0,6.0,SE,0.0,N/A,Fair
K3A6,2018-6-22,11:51 AM,79.0,79.0,52.0,29.03,5.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-6-22,12:51 PM,85.0,85.0,44.0,29.01,8.0,8.0,E,0.0,N/A,Fair
K3A6,2018-6-22,1:51 PM,87.0,87.0,40.0,28.98,10.0,7.0,SSE,0.0,N/A,Fair
K3A6,2018-6-22,2:51 PM,88.0,88.0,39.0,28.96,10.0,9.0,SE,0.0,N/A,Fair
K3A6,2018-6-22,3:51 PM,87.0,87.0,41.0,28.94,10.0,10.0,SE,0.0,N/A,Fair
K3A6,2018-6-22,4:51 PM,86.0,86.0,43.0,28.93,10.0,10.0,SSE,0.0,N/A,Fair
K3A6,2018-6-22,5:51 PM,84.0,84.0,46.0,28.92,10.0,9.0,ESE,0.0,N/A,Fair
K3A6,2018-6-22,6:51 PM,79.0,79.0,54.0,28.92,10.0,8.0,ESE,0.0,N/A,Fair
K3A6,2018-6-22,7:51 PM,74.0,74.0,62.0,28.93,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-22,8:51 PM,71.0,71.0,66.0,28.95,10.0,7.0,E,0.0,N/A,Fair
K3A6,2018-6-22,9:51 PM,69.0,69.0,70.0,28.97,10.0,6.0,E,0.0,N/A,Partly Cloudy
K3A6,2018-6-22,10:51 PM,68.0,68.0,73.0,28.97,10.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-22,11:51 PM,67.0,67.0,76.0,28.96,10.0,6.0,E,0.0,N/A,Fair
K3A6,2018-6-23,12:51 AM,65.0,65.0,81.0,28.96,10.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-23,1:51 AM,63.0,63.0,87.0,28.96,8.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-6-23,2:4 AM,63.0,63.0,87.0,28.96,8.0,6.0,E,0.0,N/A,Mostly Cloudy
K3A6,2018-6-23,2:51 AM,62.0,62.0,90.0,28.95,5.0,3.0,E,0.0,N/A,Cloudy
K3A6,2018-6-23,3:51 AM,62.0,62.0,90.0,28.95,4.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-23,4:51 AM,63.0,63.0,87.0,28.95,5.0,5.0,E,0.0,N/A,Cloudy
K3A6,2018-6-23,5:51 AM,62.0,62.0,90.0,28.96,4.0,3.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-23,6:51 AM,63.0,63.0,87.0,28.96,3.0,6.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-23,7:51 AM,64.0,64.0,84.0,28.98,4.0,5.0,E,0.0,N/A,Haze
K3A6,2018-6-23,8:51 AM,65.0,65.0,84.0,28.99,4.0,5.0,VAR,0.0,N/A,Haze
K3A6,2018-6-23,9:33 AM,66.0,66.0,78.0,29.0,5.0,5.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-23,9:51 AM,67.0,67.0,76.0,29.0,6.0,3.0,VAR,0.0,N/A,Haze
K3A6,2018-6-23,10:51 AM,68.0,68.0,76.0,29.01,6.0,10.0,SSE,0.0,N/A,Haze
K3A6,2018-6-23,11:51 AM,69.0,69.0,75.0,29.02,7.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-6-23,12:51 PM,73.0,73.0,64.0,29.02,10.0,8.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-23,1:25 PM,75.0,-1000.0,60.0,29.01,7.0,-1000.0,null,0.0,N/A,Fair
K3A6,2018-6-23,1:28 PM,74.0,74.0,62.0,29.01,7.0,8.0,SSW,0.0,N/A,Fair
K3A6,2018-6-23,1:51 PM,76.0,76.0,58.0,29.01,7.0,9.0,S,0.0,N/A,Fair
K3A6,2018-6-23,2:51 PM,76.0,76.0,56.0,29.01,10.0,10.0,S,0.0,N/A,Fair
K3A6,2018-6-23,3:51 PM,76.0,76.0,56.0,29.0,10.0,13.0,S,0.0,N/A,Fair
K3A6,2018-6-23,4:51 PM,75.0,75.0,55.0,28.99,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-6-23,5:51 PM,74.0,74.0,57.0,28.97,10.0,6.0,S,0.0,N/A,Fair
K3A6,2018-6-23,6:51 PM,70.0,70.0,63.0,28.97,10.0,10.0,S,0.0,N/A,Fair
K3A6,2018-6-23,7:51 PM,66.0,66.0,73.0,28.98,10.0,9.0,S,0.0,N/A,Fair
K3A6,2018-6-23,8:51 PM,63.0,63.0,78.0,28.99,10.0,7.0,SSE,0.0,N/A,Fair
K3A6,2018-6-23,9:51 PM,62.0,62.0,80.0,29.01,10.0,7.0,S,0.0,N/A,Partly Cloudy
K3A6,2018-6-23,10:51 PM,61.0,61.0,83.0,29.02,10.0,6.0,SSE,0.0,N/A,Mostly Cloudy
K3A6,2018-6-23,11:9 PM,62.0,62.0,80.0,29.02,10.0,6.0,S,0.0,N/A,Cloudy
K3A6,2018-6-23,11:51 PM,62.0,62.0,80.0,29.02,10.0,6.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-24,12:51 AM,62.0,62.0,80.0,29.02,10.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-6-24,1:51 AM,62.0,62.0,80.0,29.02,10.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-24,2:51 AM,62.0,62.0,80.0,29.01,10.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-24,3:51 AM,62.0,62.0,80.0,29.01,10.0,6.0,S,0.0,N/A,Cloudy
K3A6,2018-6-24,4:51 AM,62.0,62.0,80.0,29.02,10.0,7.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-24,5:51 AM,62.0,62.0,84.0,29.03,8.0,6.0,S,0.0,N/A,Cloudy
K3A6,2018-6-24,6:51 AM,62.0,62.0,84.0,29.04,10.0,3.0,ESE,0.0,N/A,Cloudy
K3A6,2018-6-24,7:51 AM,63.0,63.0,81.0,29.05,10.0,6.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-24,8:51 AM,63.0,63.0,81.0,29.08,7.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-6-24,9:51 AM,64.0,64.0,80.0,29.08,5.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-6-24,10:51 AM,66.0,66.0,75.0,29.09,10.0,6.0,VAR,0.0,N/A,Cloudy
K3A6,2018-6-24,11:51 AM,69.0,69.0,65.0,29.1,10.0,8.0,SSW,0.0,N/A,Mostly Cloudy
K3A6,2018-6-24,11:58 AM,70.0,70.0,63.0,29.09,10.0,8.0,S,0.0,N/A,Partly Cloudy
K3A6,2018-6-24,12:51 PM,74.0,74.0,55.0,29.09,10.0,8.0,S,0.0,N/A,Fair
K3A6,2018-6-24,1:51 PM,78.0,78.0,46.0,29.07,10.0,8.0,SSE,0.0,N/A,Fair
K3A6,2018-6-24,2:51 PM,79.0,79.0,45.0,29.06,10.0,7.0,SE,0.0,N/A,Fair
K3A6,2018-6-24,3:51 PM,80.0,80.0,43.0,29.05,10.0,9.0,S,0.0,N/A,Fair
K3A6,2018-6-24,4:51 PM,80.0,80.0,43.0,29.04,10.0,9.0,S,0.0,N/A,Fair
K3A6,2018-6-24,5:51 PM,77.0,77.0,48.0,29.03,10.0,8.0,SE,0.0,N/A,Partly Cloudy
K3A6,2018-6-24,6:51 PM,74.0,74.0,53.0,29.03,10.0,7.0,SE,0.0,N/A,Fair
K3A6,2018-6-24,7:51 PM,69.0,69.0,63.0,29.04,10.0,10.0,S,0.0,N/A,Fair
K3A6,2018-6-24,8:51 PM,67.0,67.0,68.0,29.05,10.0,6.0,SSE,0.0,N/A,Fair
K3A6,2018-6-24,9:51 PM,65.0,65.0,73.0,29.07,10.0,5.0,SE,0.0,N/A,Fair
K3A6,2018-6-24,10:51 PM,64.0,64.0,75.0,29.07,10.0,5.0,SE,0.0,N/A,Fair
K3A6,2018-6-24,11:51 PM,64.0,64.0,75.0,29.07,10.0,5.0,E,0.0,N/A,Fair
K3A6,2018-6-25,12:51 AM,62.0,62.0,80.0,29.08,10.0,5.0,E,0.0,N/A,Fair
K3A6,2018-6-25,1:51 AM,60.0,60.0,86.0,29.09,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-6-25,2:6 AM,60.0,60.0,90.0,29.1,10.0,6.0,SE,0.0,N/A,Mostly Cloudy
K3A6,2018-6-25,2:51 AM,61.0,61.0,87.0,29.1,10.0,3.0,SSE,0.0,N/A,Cloudy
